FIPS,State,County,Premature_Deaths,Yrs_Potential_Life_Lost_per100K,Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","Percent_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Number_Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Number_Deaths_due_to_Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural,Year
48303,Texas,Lubbock,3776,8347.48073,20.56323413,8.874352875,14.61825329,34.7,7,26.8,89.65358945,19.28390651,35.60209424,795.8,33.96772713,15.96517704,82.23442,54.64979,155.16636,4034,91.4,64.91085488,3.059945937,20.3,101909,20616,38.16540056,8.714882464,2562.5,863.4036467,76.06673995,8.2,Yes,18.75257968,10.4,433.8214655,52.04784293,5.040566201,7.9,176.7,15.9,14.5232339,14.48938125,9.438453446,144.43158,50377,54.9494078,5.18163303,307412,23.84031853,12.42632038,21578,7.019244532,3447,1.121296501,7537,2.451758552,415,0.134997983,110466,35.93418604,162987,53.01907538,5366,1.90949302,50.72931441,31607,11.33554017,2020
48305,Texas,Lynn,94,9192.829056,23.56218832,8.812260536,15.65979177,28.5,7,25.4,23.04311074,16.87193257,29.41176471,238.9,46.17604618,19.0048087,51.20328,17.01548,0,4425,95.5,56.65701881,3.246753247,26.8,106231,17797,33.78817414,18.7745349,6.5,121.4045573,72.55891093,7.4,Yes,10.67285383,25.1,483.4383716,0,0,15.9,107,12.5,0,32.14003165,12.08178439,68.06194,43436,57.99868334,0,5877,26.78237196,16.84532925,132,2.2460439,109,1.854687766,28,0.476433555,1,0.017015484,2776,47.23498384,2886,49.10668709,120,2.216066482,49.00459418,3355,56.72020287,2020
48307,Texas,McCulloch,155,8463.981117,20.15420422,7.654723127,14.4333647,35,6.6,31.7,53.99010021,17.00148794,15.78947368,377,38.946791,21.19635891,50.2702,25.04069,25.04069,4859,99.2,53.68543239,3.330668798,28.2,82214,18534,37.05435418,15.0810607,4,47.74124247,78.70916962,7.8,Yes,15.32258065,20.7,460.4274229,0,0,13.1,132,13.8,0,31.41416081,13.01553294,37.56104,42719,66.57571624,0,7987,22.17353199,22.26117441,142,1.77788907,95,1.189432828,66,0.826342807,7,0.087642419,2627,32.89094779,5022,62.87717541,90,1.190161333,49.76837361,2926,35.32536521,2020
48309,Texas,McLennan,3035,7298.849454,20.28364963,8.267554679,15.74462012,32.8,5.5,23.6,65.81441087,18.7808876,26.43678161,845.7,33.56553901,17.91017547,74.42519,52.23737,153.17725,6017,90.5,58.48899266,3.571127911,23.4,100595,19738,37.36523797,11.70107339,1025,422.8914221,58.41121495,10.4,Yes,18.67867179,17.1,388.8811505,55.3443672,6.885109913,9.8,208.1,18.3,9.816927567,13.23196564,9.572866686,72.26824,48858,61.80780872,3.888340781,254607,24.68942331,14.38098717,35707,14.02435911,2884,1.132726123,4578,1.798065254,301,0.118221416,68058,26.73060835,141636,55.62926392,10250,4.439381865,51.11524821,54855,23.35189395,2020
48311,Texas,McMullen,0,0,18.19580713,0,12.27931554,26.4,6.1,30.1,23.47949081,18.20323211,6.666666667,0,0,19.86644407,0,0,0,0,100,50.24154589,1.891891892,15.9,119308,33833,33.33333333,0,1,123.0769231,0,8.5,No,14.89361702,15.9,0,0,0,11,0,7,0,0,18.23529412,133.51135,64633,21.78988327,0,749,18.69158879,24.03204272,18,2.403204272,5,0.667556742,5,0.667556742,0,0,322,42.99065421,395,52.73698264,20,3.241491086,45.12683578,707,100,2020
48313,Texas,Madison,223,9957.144311,19.46267238,7.364685004,16.19706101,27,6.1,28.4,0,20.12466691,13.51351351,309.4,47.05882353,21.8231464,21.09408,34.66926,27.7354,6152,97.5,35.79175705,4.386730685,23.4,103948,20617,27.33108108,9.843903811,44,314.4991244,73.6992786,9.8,No,20.14563107,31.8,502.0833016,82.36553826,0,13.3,342.6,17.4,0,22.44554405,12.78582931,27.7354,45445,69.34710439,0,14422,21.16211344,15.60809874,2772,19.22063514,173,1.199556234,114,0.790459021,13,0.090140064,3368,23.35321037,7925,54.95076966,597,4.428783383,42.56691166,9210,67.40339579,2020
48315,Texas,Marion,248,12439.00288,19.82600794,9.861325116,16.99087697,40.2,6.2,26.4,28.54162716,15.53769702,30,327.9,41.4507772,18.97829896,0,10.07252,10.07252,5001,96.6,42.86455631,4.577464789,34,82618,15461,22.68493151,7.949125596,65.5,645.1930654,112.9876308,9.9,No,13.45496009,49.2,575.6597374,0,0,18.1,216.9,22.6,0,36.61610827,11.31105399,30.21757,38011,74.29245283,0,9928,18.0902498,26.36986301,2090,21.05157131,124,1.248992748,90,0.906526994,8,0.080580177,423,4.260676874,7011,70.61845286,150,1.554726368,51.2288477,10546,100,2020
48317,Texas,Martin,84,11636.0158,18.75498182,8.233532934,13.53934553,35.8,8.6,27.1,38.09126901,20.33477567,5.128205128,337.7,57.04225352,22.67017828,35.54924,17.38224,0,5195,100,53.24779471,2.422515141,19.6,165061,30845,21.15165336,14.21969428,10.5,185.9888407,78.0058859,7.5,Yes,17.17791411,33.5,498.325885,0,0,4.2,0,8.2,0,25.9524551,17.79242175,34.76447,56484,51.26582279,0,5753,31.09681905,11.26368851,105,1.825134712,79,1.373196593,30,0.521467061,5,0.086911177,2729,47.43612029,2830,49.19172606,149,2.895452779,49.40031288,4799,100,2020
48319,Texas,Mason,0,0,16.93034107,6.896551724,12.27082326,25.9,7.9,23.2,69.91525424,16.56463127,33.33333333,118.4,18.93491124,28.08539026,0,23.36449,46.72897,2195,98.1,48.75164258,3.091624508,23.4,87871,19213,38.3908046,21.31691142,3,73.07270734,101.370921,7.8,Yes,13.01775148,15.8,290.3447828,0,0,12.1,0,13.8,0,0,25.49019608,46.72897,49560,46.15384615,0,4280,20.91121495,28.5046729,20,0.46728972,32,0.747663551,14,0.327102804,11,0.257009346,1117,26.09813084,3091,72.21962617,175,4.432624114,49.92990654,4012,100,2020
48321,Texas,Matagorda,612,9897.377702,23.47761182,8.548601864,16.11490721,37.7,6,33.7,66.89826168,16.66329764,32.55813954,309.4,54.61876833,21.7723604,38.00217,32.82994,41.03743,6173,92.7,47.16217778,6.125827815,27.8,91414,16354,36.61276775,14.92942454,127.5,346.9434958,81.03639568,9.8,Yes,17.45334797,26.1,480.5165999,58.46709897,0,9.8,205.5,16.9,12.66063177,24.51295101,12.01982652,54.71657,48830,65.86013986,5.447322447,36552,25.50886408,17.01958853,3778,10.33595973,505,1.381593347,689,1.884985774,47,0.128583935,15685,42.91146859,15958,43.65834975,2262,6.621004566,49.61971985,13366,36.41763392,2020
48323,Texas,Maverick,566,6969.68776,35.16586936,7.960457856,16.61157805,38.3,6.8,29.5,80.17619522,15.48518915,17.5,481,64.02509877,27.03931425,25.76611,18.80824,29.06728,7677,92.2,51.55197556,8.096178906,35,83443,14774,32.80244355,2.576611241,103,179.2676135,36.66361137,8.2,Yes,24.41430333,19.1,348.8674524,57.19499408,5.427588033,16.5,172.2,10,0,15.48405143,12.77449324,46.16568,35594,76.29268962,2.49742765,58485,31.19774301,11.82525434,145,0.247926819,1029,1.759425494,409,0.699324613,21,0.035906643,55672,95.19021971,1574,2.691288365,13451,25.65515926,50.11028469,5022,9.25577795,2020
48325,Texas,Medina,602,6910.129233,20.29705018,8.172956761,13.20208764,33.8,8.3,25.4,54.25161935,18.80097123,21.66666667,231.7,31.12635189,16.83965102,27.96309,17.67444,33.38505,4575,94.6,57.34718202,3.454503357,17.9,120525,24712,31.00646514,6.391563137,99.5,210.6600328,54.74874382,9.4,Yes,12.90963257,54.6,336.4604697,62.32002407,6.182380216,12.6,150.8,9.1,0,16.43457718,11.13371856,19.63826,59304,58.63608509,3.815169702,50921,23.0788869,16.67092162,1262,2.478348815,541,1.062430039,444,0.871938886,85,0.166925237,26660,52.35560967,21981,43.16686632,1013,2.181168314,48.39849964,28319,61.55501456,2020
48327,Texas,Menard,0,0,18.31843462,0,11.86928428,33.5,7.7,24.8,76.85102587,15.96668417,0,188.3,32.25806452,25.63226247,47.08098,46.75082,0,4853,95.2,33.2631579,4.042806183,40.8,81840,17672,20.72368421,14.12429379,5.5,256.6495567,102.8325699,7.4,No,13.90374332,33.6,648.6884802,0,0,13.8,0,12.7,0,0,18.34625323,46.75082,35881,72.06349206,0,2139,17.67180926,31.74380552,28,1.309022908,35,1.636278635,4,0.187003273,0,0,780,36.46563815,1302,60.86956522,167,7.963757749,50.35063114,2242,100,2020
48329,Texas,Midland,1656,7022.276032,16.68029662,8.243311459,12.50405286,34.5,8.1,25.3,66.22026419,21.82371404,38.83495146,575.6,50.96814139,19.84598564,35.74696,55.04757,85.75832,3752,88.8,59.52065784,2.099201189,13.5,150050,34167,30.17934581,10.05761925,506,313.9181765,59.96825354,7.9,Yes,15.56708673,19.4,362.1388016,55.5992152,5.957669193,6.4,135.2,10.3,5.797773655,22.14825522,14.54867545,87.49667,80189,46.3018944,4.304114375,172578,28.54709175,10.31359733,10427,6.041905689,1975,1.144410064,3797,2.200164563,207,0.119945764,78240,45.33602197,77457,44.88231408,8251,5.503124729,49.52832922,16824,12.29177626,2020
48331,Texas,Milam,411,9286.063093,19.94629351,7.438794727,15.29233977,35.4,6.7,30.8,60.62931696,16.67651024,30.76923077,566.8,42.32032105,20.24785028,7.98308,15.9166,31.83319,7046,95,50.35405193,5.49273021,25.4,91309,19529,36.96666667,13.97038279,56,230.3673537,89.64336478,9.9,Yes,13.42175066,46,443.0984185,44.651918,0,13.9,196,16.8,0,30.20656644,11.91906418,67.64554,46720,65.91147472,0,25131,24.61501731,20.28570292,2184,8.690461979,314,1.249452867,225,0.895308583,17,0.067645537,6766,26.92292388,15544,61.85189607,467,2.020245717,50.71823644,13909,56.18208991,2020
48333,Texas,Mills,91,9012.963165,17.44059984,9.342560554,13.54315588,29.7,7.2,29.1,24.16936791,16.69223699,21.42857143,162.6,33.06523682,25.79263068,40.64215,40.64215,101.60536,6689,62.8,53.57664234,3.512506653,24.6,85714,16426,32.88461539,14.22475107,1.5,30.59039462,77.49092541,8.2,No,13.33333333,16.7,435.0492608,0,0,6.6,0,14.2,0,0,19.67054264,60.96322,47068,59.02211874,0,4921,20.48364154,28.57142857,41,0.833163991,48,0.975411502,21,0.426742532,1,0.020321073,905,18.39057102,3892,79.08961593,178,3.767195767,50.09144483,4936,100,2020
48335,Texas,Mitchell,131,9902.576419,17.87552157,9.927007299,13.55322752,30.8,8,24,4.339040732,21.8075311,27.27272727,295.2,63.27543424,21.15041086,47.23666,12.27747,0,7022,93.8,36.25541126,4.405474765,26.7,102432,24085,35.42713568,9.447331129,16,173.5263814,71.30370779,7.4,No,7.894736842,27.3,503.4533581,0,0,6,0,12.3,0,17.68090783,13.25107296,24.55494,48529,55.80898076,0,8145,21.49785144,15.22406384,741,9.097605893,149,1.829343155,54,0.662983425,10,0.122774708,3273,40.18416206,3938,48.34868017,295,3.636587771,41.66973603,3455,36.74359247,2020
48337,Texas,Montague,365,10055.65412,16.7049613,8.141025641,15.19165216,30.6,6.9,32.9,41.07206248,17.5869503,45.45454546,168.9,34.61178672,23.59082799,30.70782,30.61849,25.51541,3794,98,55.2126367,3.209200438,20.9,102344,22086,25.18669382,14.84211065,30.5,166.3031625,91.53835869,9.1,No,14.22387137,30.6,474.2205269,90.11038522,0,12.4,86.1,16.9,18.78768211,22.01107891,15.37132988,15.30925,50542,54.91535492,0,19596,22.72912839,22.01979996,108,0.551132884,278,1.418656869,92,0.469483568,7,0.035721576,2207,11.26250255,16748,85.46642172,485,2.650128408,50.91855481,11623,58.94315128,2020
48339,Texas,Montgomery,5811,5920.340345,15.01658834,7.169450491,14.61074841,26.1,7.6,22.2,83.9208682,20.18430599,31.95876289,271.3,24.82555544,17.2399527,62.00366,46.19876,82.24394,4884,92.8,65.93725463,3.755742281,12.9,156281,32959,23.22458906,5.815032911,934,175.1576231,54.71121991,11.4,Yes,14.3636718,51.9,305.2496766,43.95501547,5.028271406,9,172.4,13.8,13.911023,12.10508169,10.88855261,66.67513,77598,42.25696976,3.245758167,590925,26.35427508,13.07492491,30206,5.111646994,5841,0.988450311,18704,3.165207091,688,0.116427635,146414,24.77708677,384816,65.12095444,22785,4.410483731,50.45767229,103571,22.72559715,2020
48341,Texas,Moore,227,7754.648373,22.43399419,7.493188011,14.81254725,27.6,7.3,24.9,76.76223521,18.01056556,23.33333333,380.1,75.80824972,27.66282744,45.25501,37.23528,13.96323,7845,98.5,48.44278341,2.690461093,16.8,95579,28300,24.88587837,12.21885324,44.5,208.6116776,64.48390173,6.9,No,18.2422452,18.3,388.0171167,39.30396255,0,8.3,107.6,11.3,0,31.70310367,17.41150745,27.92646,53785,64.4982557,0,21485,31.9897603,10.90528276,718,3.341866418,368,1.7128229,1602,7.456364906,47,0.218757273,12104,56.33697929,6754,31.4358855,2668,13.44012896,48.0567838,3683,16.8142805,2020
48343,Texas,Morris,259,12482.49636,18.11109927,10.30927835,15.09097497,38.4,6.5,32.5,37.83825576,16.78288879,11.76470588,409.1,40.15296367,16.86262376,16.04235,48.62631,24.31315,6549,91.7,49.18203968,6.569804169,31.1,81088,18644,27.13833157,18.44870458,40.5,320.069546,86.18213157,9.8,No,14.7557328,36.8,565.1790753,96.88215607,0,11.3,182.5,22.1,0,23.7882169,9.831081081,32.41754,41418,74.70005217,0,12339,22.8057379,21.90615123,2733,22.14928276,170,1.37774536,79,0.640246373,15,0.121565767,1232,9.98460167,7889,63.9354891,140,1.194947081,51.90858254,10143,78.4212154,2020
48345,Texas,Motley,0,0,17.63830021,0,14.13227885,28.3,6.9,22.8,24.95867769,16.61286531,0,0,0,22.01622248,0,0,0,3281,80,65.6,3.640256959,30.3,84000,20278,44.83870968,24.3902439,0,0,0,7,No,8.421052632,29,616.3852827,0,0,11.2,0,15.6,0,0,16.4556962,81.03728,41009,76.1627907,0,1234,19.8541329,30.30794165,29,2.350081037,30,2.431118314,2,0.162074554,0,0,226,18.31442464,959,77.71474878,5,0.455373406,48.62236629,1210,100,2020
48347,Texas,Nacogdoches,800,8103.771221,21.85380726,7.900943396,17.03201134,35.6,5.5,28.6,62.92387329,18.65296501,31.25,783.8,23.67122852,22.88122366,70.14334,63.91624,97.39617,5968,90.6,57.22257097,3.902913296,25.5,88716,17323,34.05597162,8.996645319,191.5,290.9184821,68.58459681,9.9,Yes,18.83876358,20.3,399.1017183,43.8746161,3.947368421,15.1,185.8,21.6,7.103101519,21.76629098,11.84134892,85.22165,45357,65.00896057,4.788584016,65711,23.19702942,14.73878042,11630,17.69871102,579,0.881131013,1039,1.581166015,38,0.057828978,12964,19.72881253,38914,59.21991752,2335,3.817043467,52.09477865,29978,46.46023185,2020
48349,Texas,Navarro,794,9241.340005,21.09476545,8.423857348,16.32852296,30.4,6.6,24.8,53.16015502,17.14259903,27.90697674,531.8,55.19391217,22.4375,45.17361,36.31595,64.56169,4890,94.9,51.71922323,3.693987221,27.7,94076,20155,34.6746507,9.03472208,166,353.9596571,83.02268328,10.2,No,17.20275704,32.8,461.955474,58.43738434,6.641760066,9.9,227.1,17.1,13.62499915,19.15573316,12.1687481,48.42127,46259,69.65688712,5.009960981,49565,26.50862504,17.00595178,6324,12.75900333,565,1.13991728,380,0.766670029,710,1.432462423,13876,27.99556138,27453,55.38787451,3039,6.739704154,50.947241,25136,52.65737928,2020
48351,Texas,Newton,277,10057.3916,16.906914,8.934337998,15.31975598,36.4,5.6,27.8,11.15264798,18.06401523,19.04761905,193.5,39.69883641,17.5102861,0,0,14.54969,5511,93.4,47.70642202,6.6439523,29.2,93322,17656,44.28621049,7.167431193,9,63.51446718,91.65771572,9.5,No,6.911447084,58.9,509.3057347,0,0,12.3,65.8,21.5,0,17.31778129,10.35302105,14.54969,43367,76.82795699,0,13746,20.23861487,20.52233377,2771,20.15859159,120,0.872981231,85,0.618361705,2,0.014549687,512,3.724719919,10040,73.03942965,44,0.328898191,48.59595519,14445,100,2020
48353,Texas,Nolan,257,9814.388718,21.06734674,8.217270195,14.88702531,35.9,7.3,36.5,76.3604101,17.56227765,20.93023256,683.8,65.96469495,17.91195817,27.08192,40.67521,61.01281,5657,92.8,50.35482876,3.304554927,26.5,91837,18585,30.69900887,12.86391334,54,393.8156359,82.98310892,7.6,No,13.51111111,18.1,504.4073779,0,0,18.9,157,14.3,0,21.97277287,10.06289308,67.79201,42522,61.59083875,0,14751,26.13382144,18.2631686,640,4.338688902,179,1.213477052,133,0.901633788,18,0.122025625,5618,38.08555352,8115,55.01321944,445,3.207900807,50.03728561,4969,32.6564143,2020
48355,Texas,Nueces,4683,7843.914529,23.32616165,8.62364701,14.39667947,32.7,7.6,24.9,95.14524297,19.90785346,21.4953271,757.7,40.23194713,19.00838383,82.77481,51.89571,115.38515,4561,90.4,57.64268219,4.667883841,22.6,107970,22487,39.59253583,7.668435667,2467,684.9372118,68.41510197,9.9,Yes,17.8873844,17.7,399.0377206,48.36920716,4.962632558,13.1,205.9,11.6,17.6985277,13.27697285,9.518101945,94.12999,53034,72.64177739,6.718468189,362265,24.56130181,14.41348184,12603,3.478944971,3112,0.859039653,8123,2.242281203,504,0.139124674,232425,64.158834,105099,29.01163513,8866,2.640096956,50.55166798,21935,6.447241956,2020
48357,Texas,Ochiltree,110,6706.023306,20.86742026,6.585365854,14.6246514,24.4,8.7,39.5,88.31067201,19.67946305,0,218.4,50.521251,28.64023298,39.71012,40.21313,30.15985,6387,97.1,45.63437926,2.83039893,15.7,99488,24062,17.85386732,15.88404646,29.5,269.6156834,81.03258668,7.1,Yes,14.36541144,9.7,379.4145736,0,0,18.7,63.5,9.8,0,32.7131466,18.97983393,20.10656,49845,58.13848921,0,9947,31.67789283,11.1390369,57,0.573037097,185,1.859857243,65,0.653463356,8,0.080426259,5509,55.38353272,4167,41.89202775,1065,11.27700127,49.43198955,1422,13.90981121,2020
48359,Texas,Oldham,0,0,16.31727916,7.228915663,14.86941367,23.2,4.9,22,23.63547758,19.48000863,27.27272727,0,24.09638554,16.08974359,0,0,46.92633,1725,97.4,54.17721519,2.643171806,25.4,124000,25111,14.44444444,14.19110691,3,142.9592566,0,6.1,No,11.38211382,36.9,304.4526246,0,0,5.8,0,14.6,0,0,10.3125,46.92633,56590,47.22222222,0,2131,24.6832473,14.96949789,65,3.050211169,23,1.07930549,30,1.40778977,1,0.046926326,347,16.28343501,1647,77.28765838,22,1.115053218,47.95870483,2052,100,2020
48361,Texas,Orange,1599,10658.21369,16.92200596,9.462013355,16.41941655,40.8,6.4,38,63.54705085,18.44253776,16.81415929,289.3,44.51605855,15.11731969,21.16477,29.91433,21.53831,5826,90.8,57.96803216,5.729990615,20.1,113140,24729,34.31415392,9.171399344,272,324.2863019,87.35365888,9.8,Yes,12.82925318,35.1,542.840567,66.64445185,8.53829489,15.3,181.7,19,16.95697267,24.8633368,8.004876067,34.70062,56556,66.34628221,7.493060404,83572,24.84564208,16.11305222,7120,8.519599866,618,0.739482123,989,1.183410712,83,0.09931556,6673,7.984731728,67169,80.37261284,591,0.754577258,50.41521084,28783,35.17113286,2020
48363,Texas,Palo Pinto,500,9445.522317,18.90812556,7.857142857,15.9663053,32.1,6.4,30.2,47.29109601,18.04393875,18.60465116,266,48.52658552,21.96296458,42.0021,27.70563,20.77922,7224,95.5,43.64359586,3.361966825,25,96030,19295,38.52760736,12.60063003,53.5,191.6944355,84.10547816,9.1,Yes,19.10705713,33.7,453.7432874,70.90610539,7.763975155,10.7,115.3,16.7,17.54427004,24.84358681,13.09387522,51.94805,46067,67.85479991,0,28875,23.24155844,19.52900433,674,2.334199134,324,1.122077922,248,0.858874459,28,0.096969697,5824,20.16969697,21603,74.81558442,1032,3.881012373,50.7012987,14116,50.21521824,2020
48365,Texas,Panola,404,10291.61178,17.92350384,7.770441849,15.84351004,37.2,6.5,26.4,39.38056816,17.83346361,30.18867925,335.6,41.50875293,18.61038196,34.41896,25.92017,8.64006,6038,95.3,58.50853549,4.221265444,25.9,99372,20729,33.45683587,11.18616358,67.5,282.6692351,99.64400688,10,Yes,11.00505334,36.1,475.7510192,76.59382744,9.950248756,16,148.7,19.1,0,36.90081545,11.68831169,25.92017,51192,50.37303833,6.654245409,23148,23.33246933,19.1722827,3627,15.66874028,163,0.704164507,198,0.855365474,13,0.056160359,2039,8.808536375,16870,72.87886643,307,1.394820536,50.50976326,17304,72.71810388,2020
48367,Texas,Parker,1676,6627.244124,13.79730613,6.754351266,13.86153343,34.9,7.6,29.8,52.57724905,19.3994638,17.47572816,264.5,24.50996761,15.31854481,44.20701,35.41204,53.47941,5568,96.3,62.22078552,3.109360519,11.5,141346,34525,20.4206918,9.890381604,163,130.9536721,70.56316787,10,Yes,12.74555119,49.2,343.6345235,48.49921862,5.889399082,6.6,92,13.9,10.46663759,18.61798475,10.97267572,35.41204,73718,33.62151777,2.803913366,138371,24.83468357,15.3948443,1974,1.426599504,1327,0.959015979,944,0.682223876,91,0.065765225,17686,12.78157996,114742,82.92344494,2126,1.745355434,50.22656482,65578,56.08456558,2020
48369,Texas,Parmer,96,7609.18921,23.95414976,6.945681211,14.76968546,40.2,7.2,30.9,74.45710391,17.64502945,13.33333333,365.8,47.73175542,28.69368834,20.32107,10.13788,0,3325,97.9,40,2.324159021,19.2,102907,26091,27.54888268,15.24080471,8,81.72855902,67.15643379,7,No,16.61490683,13.8,333.0964906,0,0,9,77.1,9.3,0,21.6490828,18.44067797,111.51663,50539,74.48892675,0,9864,28.58880779,13.73682076,99,1.003649635,163,1.652473642,93,0.942822384,33,0.334549878,6345,64.32481752,3284,33.29278183,1171,12.87945447,48.06366586,6163,60.01558087,2020
48371,Texas,Pecos,182,6160.900492,22.37143287,9.56937799,13.84054638,46.2,8.6,26.2,55.49751725,19.24599338,20.89552239,319.8,63.50741457,22.92623732,44.77421,25.5216,25.5216,5488,70.1,33.24915825,3.59235276,24.3,96140,25137,20.04662005,7.675578867,56,348.4103777,64.25358749,7,Yes,12.91810842,15.7,366.6189004,63.9549757,0,10.9,92.6,8.2,0,25.29609988,13.7164751,82.94519,47008,62.48451053,0,15673,24.37950616,13.40521917,610,3.892043642,221,1.41006827,177,1.129330696,17,0.10846679,10783,68.79984687,3923,25.0303069,1179,8.023137122,43.13788043,6168,39.77558522,2020
48373,Texas,Polk,1035,10707.29129,19.9693115,7.080884411,16.38905082,43.7,6.1,30.9,39.8784489,17.95622793,14.08450704,252.2,52.14044092,22.4873987,58.98865,33.97893,41.97398,3649,95.7,40.89977728,5.029618867,24.7,96017,19675,43.74103667,7.932956348,133.5,286.0142257,118.254497,9.9,Yes,15.48622822,35.8,511.7079358,55.58081956,6.471581317,16,420.2,18.9,11.55605707,29.85470709,13.66519316,49.96902,46017,75.7077495,5.72969126,50031,20.16349863,18.83232396,4910,9.813915373,1168,2.334552577,425,0.849473327,44,0.087945474,7754,15.498391,35409,70.77412005,1326,2.930451502,46.15938118,35258,77.63856165,2020
48375,Texas,Potter,1872,10383.56681,24.19461469,9.632002384,17.58588372,36.8,6.7,27.8,70.90433045,17.34279418,24.80620155,913.2,62.75251121,23.53706637,74.71484,52.65445,200.58839,4869,90.3,45.6872288,2.916726387,27.7,83274,18922,37.08501044,10.95817629,781,639.7994585,88.35690896,7.5,No,19.91657977,12.1,519.651017,69.38421509,7.991282238,10.6,274.3,16.6,13.85279466,21.57095489,12.4661007,189.72319,41912,73.61719221,8.722681211,119648,27.45386467,12.47158331,11965,10.00016716,1608,1.343942231,7232,6.044396898,159,0.13288981,46280,38.68012838,51970,43.43574485,9911,8.921514794,48.50812383,10892,8.996225418,2020
48377,Texas,Presidio,60,5107.184138,34.70235339,7.985257985,16.35750904,29.5,4.4,30,94.57661806,12.96436988,25,279.5,74.61842849,29.03579255,27.94857,0,43.17789,4009,92.3,51.81058496,6.983606557,35.2,62198,11268,46.69079628,8.384572387,6,87.17129159,60.14779172,5.9,Yes,9.161793372,15.6,261.4834855,0,0,19,86.9,13.5,0,0,14.63039014,43.17789,37738,89.67701077,0,6948,26.48244099,23.12895797,66,0.949913644,111,1.597582038,191,2.748992516,1,0.014392631,5765,82.97351756,859,12.36327001,2010,30.37630346,48.80541163,3164,40.47070862,2020
48379,Texas,Rains,232,8895.393308,16.00022347,7.01754386,14.30319782,30.8,0,20.6,51.85083379,17.57803524,41.66666667,263.6,27.15140359,22.64384641,17.00391,8.22436,41.1218,6365,90.8,48.62811313,3.472810435,23.7,92608,22069,30.39513678,9.352150995,12.5,111.8368077,81.84161036,10,Yes,17.29411765,48.2,442.0224202,0,0,26.3,112.8,16.1,0,21.40087618,13.63827109,8.22436,47572,61.23167155,0,12159,19.96874743,24.53326754,292,2.401513282,138,1.134961757,130,1.069166872,7,0.057570524,1120,9.211283823,10341,85.04811251,70,0.641789676,50.2919648,10175,93.22888034,2020
48381,Texas,Randall,1496,6820.812215,14.74223366,7.703601347,13.2711095,27.2,7.9,26.6,92.00993995,20.6793026,27.11864407,161.4,25.26525405,13.20793149,59.50521,57.23888,87.32599,3413,96.2,73.68304621,2.624168126,11.4,121928,31437,25.21791499,8.107585427,713,547.3310893,64.22821115,7.5,Yes,11.68831169,15.2,338.5506655,51.37786081,5.770887166,8.8,117,13.4,13.14438487,15.22021683,7.723517479,49.90057,69600,39.79200635,2.408955181,136271,23.85026895,15.06997087,4247,3.116583866,1322,0.970125705,2520,1.849256261,109,0.079987672,30343,22.26665982,96432,70.76487294,1602,1.293803151,50.8156541,17355,14.37564713,2020
