FIPS,State,County/Borough/Parish,Yrs_Potential_Life_Lost_per100K(YPLL),%_Fair/Poor_Health,%_Low_Birthweight_Births,%_Adult_Smokers,%_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",%_Adults_Physical_Inactivity,%_Access_to_Excercise_Opportunities,%_Adults_Excessive_Drinking,%_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,%_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,%_Adults(25-44)_with_Some_Post-secondary_Ed,%_Ppl(16+)_Unemployed_&_Looking_for_Work,%_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,%_Children_Living_in_Single_Parent_Household,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",%_Lone_Commuters_who_Commute_More_Than_30Min,Premature age-adjusted mortality_Age-Adjusted Mortality,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,%_Adults(20+)_Diagnosed_Diabetes,#_Ppl(Age13+)_diagnosed_HIV_per_100K,%_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,%_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,%_Children_Enrolled_in_Free/Reduced_Lunch,#_Deaths_due_to_Homicide_per_100K,Resident_Population,Demographics_% < 18,%_Age_65_and_over,Demographics_# African American,Demographics_% African American,Demographics_# American Indian/Alaskan Native,Demographics_% American Indian/Alaskan Native,#_Asian,%_Asian,#_Native_Hawaiian/Other_Pacific_Islander,%_Native_Hawaiian/Other_Pacific_Islander,#_Hispanic,%_Hispanic,#_Non-Hispanic_White,%_Non-Hispanic_White,#_Not_Proficient_in_English,%_Not_Proficient_in_English,%_Female,#_Pop_Living_in_Rural_Area,%_Rural,Year
48081,Texas,Coke,7763.580129,16.82230228,4.845814978,14.66210518,28.8,4.6,30.5,72.22891566,16.49680707,25,277.9,40.47976012,17.22846442,0,0,0,4088,92.1,67.67169179,3.653295129,21.2,80676,16232,32.32323232,18.38235294,1,31.16721209,147.4926254,7.5,Yes,10.3125,37,431.7,0,0,12.2,0,16,0,48.22869169,11.90476191,0,42314,54.64684015,0,3306,21.32486388,26.52752571,19,0.574712644,81,2.450090744,5,0.151240169,1,0.030248034,700,21.17362371,2500,75.62008469,70,2.219403932,50.81669692,3320,100,2019
48083,Texas,Coleman,10697.14948,17.88267317,11.01694915,15.92804912,28.1,6.7,26.1,65.90219224,16.55514462,12.5,359.8,54.35453984,20.44883867,59.38242,23.72479,11.8624,9079,88.9,52.05714286,4.429967427,41.2,78636,17734,35.57010366,26.12826603,11.5,211.4748069,68.78394725,7.8,Yes,12.7753304,26.4,484.6,0,0,11.8,84.8,18.1,0,20.13456602,11.45888594,59.31198,35596,61.76911544,0,8430,21.18623962,24.55516014,244,2.894424674,118,1.399762752,81,0.960854093,3,0.035587189,1499,17.78173191,6449,76.50059312,146,1.839717742,49.52550415,4585,51.54581225,2019
48085,Texas,Collin,4160.034276,13.74180948,7.772924601,12.11014579,26.9,7.8,18.9,89.76993408,18.90280286,32.51028807,696.2,12.31869474,10.83153889,94.40338,67.45029,104.16634,4383,96.7,80.22297862,3.407817309,6.2,163196,41222,19.64492017,6.449655965,1424,156.7094536,39.5105859,10.9,No,13.10880406,45.9,214.4,34.37472278,4.447377103,8.9,212.1,15,8.040193886,6.457116854,6.705240249,62.60294,95394,23.40408326,2.1,969603,26.28116869,10.74419118,94323,9.728002079,6820,0.703380662,145881,15.04543612,905,0.09333717,148440,15.30935857,555608,57.30262798,33154,3.876454811,50.80677349,41016,5.242726637,2019
48087,Texas,Collingsworth,8649.509852,22.03221352,7.279693487,17.31312373,28.1,7.9,23.5,68.95649329,16.47893011,100,0,36.73469388,29.65686275,0,0,0,7738,97.8,38.34269663,3.623813632,28.1,77278,23074,29.30800543,26.52519894,5,162.1271077,112.1150168,7.3,Yes,11.71171171,16.7,434.8,0,0,11.1,0,14.3,0,0,18.83886256,133.91363,39809,62.27347611,0,2987,26.71576833,18.27920991,152,5.088717777,89,2.979578172,16,0.535654503,0,0,1020,34.14797456,1722,57.64981587,170,6.024096386,51.5567459,3057,100,2019
48089,Texas,Colorado,8387.23061,18.20903838,8.617795188,14.63728694,28.3,7.5,24.2,61.39695315,17.02007566,13.46153846,431.2,35.16388105,19.63392312,57.0912,23.54936,14.12962,5417,85.9,54.07936899,3.839285714,23,100607,23019,33.07392996,16.65160093,46,220.7346625,90.82912651,9.7,Yes,10.38536904,26,390,51.84301934,0,11.8,137.7,14.9,0,26.00887039,13.49583829,28.25923,49100,64.45834518,0,21232,23.12547099,21.48643557,2533,11.9301055,234,1.102110023,170,0.800678222,16,0.07535795,6344,29.87942728,11958,56.32064808,953,4.860261118,50.01412962,13070,62.61377791,2019
48091,Texas,Comal,6209.352168,14.92812127,7.710115752,12.77545492,27.9,8,20,85.75669297,19.42716067,26.26262626,431.6,26.93174384,14.12142089,70.48105,64.53489,117.72298,3955,93.5,67.93600109,3.360967288,13.1,139083,32289,25.15036832,9.348013176,349.5,274.3726522,60.74010191,10.2,No,13.60637088,46.2,287.3,52.86547389,5.334387039,8.2,134.7,12.1,11.60938137,14.88493942,9.607271374,59.57067,72562,30.62663084,3.7,141009,22.83542185,18.1059365,2913,2.065825586,1197,0.848881986,1690,1.19850506,126,0.089355999,38806,27.52022921,95456,67.69496983,3051,2.508798474,50.62159153,50055,46.14554908,2019
48093,Texas,Comanche,8850.606386,19.35685629,7.469654529,15.63284655,28.6,7.2,25.8,15.17818806,16.57843858,3.846153846,312.7,46.94996573,24.46276126,44.49718,29.47027,51.57298,6323,98.7,51.63302752,3.687594554,25.1,83618,19168,25.75957728,13.34915455,31,230.3120357,85.7227313,8.4,Yes,15.91796875,30.4,393.2,81.65931733,0,12.6,71.1,15.7,0,34.62167947,14.54661967,58.94054,46161,65.0273224,0,13573,22.58896338,24.04037427,63,0.464156782,179,1.318794666,72,0.530464894,7,0.051572976,3794,27.95255286,9439,69.54247403,732,5.757432751,50.15103514,9986,71.46128524,2019
48095,Texas,Concho,0,20.50728895,6.629834254,15.23278756,30.9,8.4,23.8,70.34499633,20.18639412,22.22222222,196,42.59259259,18.41584158,0,36.8053,36.8053,5256,100,25.06738545,4.225352113,28.2,93700,18352,20.25782689,4.67398925,0.5,12.30769231,0,7.5,Yes,6.134969325,20.5,356.2,0,0,8.9,634.1,7.7,0,0,12.22410866,73.6106,42723,69.14893617,0,2717,20.20610968,25.35885168,30,1.104158999,24,0.883327199,34,1.251380199,1,0.0368053,995,36.62127346,1626,59.84541774,588,15.66329249,45.71218255,4087,100,2019
48097,Texas,Cooke,7681.512733,14.98386048,6.52631579,14.85038755,29.1,7.6,24.9,54.59323048,19.20632383,26.92307692,321.2,44.19370005,20.42865236,33.10752,40.10528,60.15791,5624,96.4,56.81355932,3.564219696,20.6,110865,27684,31.43360106,11.46029644,132,342.8660485,82.30326453,9.8,No,14.24657534,29.4,387.8,55.54086221,0,10.5,80.3,16.3,14.35932089,17.23493044,13.39146683,67.67765,57382,56.77790904,0,39895,24.00551448,18.26043364,1231,3.085599699,581,1.456322848,450,1.127960897,21,0.052638175,7242,18.15265071,30050,75.32272215,1402,3.848054016,50.15916782,22691,59.03426386,2019
48099,Texas,Coryell,7572.91502,17.53378845,8.3,16.75938948,34.4,5.7,24.7,63.55122831,20.8750889,31.25,532.4,34.04825737,13.37560333,24.1009,29.3674,45.38598,5204,93.2,62.75211323,4.280912073,19,91770,23812,28.26833592,6.828589026,174.5,229.3608128,57.58167576,9.5,Yes,12.23087494,25.2,392.9,76.2195122,7.11427301,9.5,408.7,19.2,8.440618031,13.94660711,6.944140197,44.0511,51486,54.30022425,3.4,74913,23.12282247,10.01962276,12113,16.1694232,841,1.122635591,1606,2.143820165,666,0.889031276,13702,18.29055037,43858,58.54524582,1342,1.906547898,50.31436466,14643,19.42351568,2019
48101,Texas,Cottle,0,20.61101263,0,16.23305038,27.8,3,26.5,84.18604651,15.19128118,0,701.3,50.50505051,26.26641651,0,0,0,1696,100,54.16666667,4.255319149,39.4,66500,12490,30.67331671,14.26533524,4,280.0140007,0,7.2,Yes,6.299212598,18.3,606.9,0,0,12.4,0,19.7,0,0,17.46987952,0,36201,71.01449275,0,1387,22.5666907,24.7296323,126,9.084354722,10,0.720980534,1,0.072098053,1,0.072098053,339,24.44124009,902,65.03244412,31,2.303120357,51.76640231,1505,100,2019
48103,Texas,Crane,8219.093499,18.53882499,8.269230769,12.84707583,30.9,8.8,23.8,92.13714286,19.67915375,50,336.8,52.63157895,19.76771747,41.40787,21.09705,0,6544,90.7,48.97785349,5.289672544,16.4,106173,27000,31.35313531,8.281573499,5.5,108.9756291,102.7073662,7.1,No,15.90909091,36.9,410.8,0,0,9.5,0,9.2,0,33.04692664,13.03191489,21.09705,56356,51.7921147,0,4740,29.95780591,11.89873418,129,2.721518987,79,1.666666667,42,0.886075949,6,0.126582279,3001,63.31223629,1516,31.98312236,567,12.77890467,50,468,10.69714286,2019
48105,Texas,Crockett,7263.368359,21.37628369,7.777777778,13.56980596,28.4,8.5,24.2,18.31137403,17.24957876,12.5,512.1,71.19386638,20.70657507,27.21088,28.05836,0,4680,88.2,32.89036545,4.085257549,26.3,105438,22692,26.64670659,24.48979592,5,132.2926313,70.01292546,7.3,No,12.19512195,23.9,361.4,0,0,10.1,0,11.3,0,38.41278377,12.46169561,56.11672,44991,59.16561315,0,3564,25.42087542,17.05948373,22,0.617283951,77,2.160493827,31,0.869809203,3,0.084175084,2341,65.68462402,1130,31.70594837,166,4.806022004,49.94388328,846,22.74805055,2019
48107,Texas,Crosby,10778.02468,24.08227264,8.538899431,16.13330171,29.1,8.4,23.8,32.41458987,15.76938263,27.27272727,401.5,58.67014342,21.56619018,33.37784,0,0,7302,95.2,41.15011202,4.149058778,37.8,75807,17885,44.87654321,21.69559413,4,83.07372793,67.2088178,7.6,No,15.75342466,32.9,532.7,0,0,10.4,124.3,12,0,0,10.6738223,50.85608,36942,77.78702163,0,5899,26.93676894,18.10476352,178,3.017460587,65,1.101881675,13,0.220376335,4,0.067808103,3320,56.28072555,2330,39.49822004,178,3.248768023,50.43227666,6059,100,2019
48109,Texas,Culberson,0,31.09953744,7.906976744,17.54215503,29.6,8.8,24.2,93.20266889,14.13493133,7.692307692,402.5,75.69721116,25.25423729,0,0,0,8232,97.5,36.86131387,3.614457831,35.6,68611,14817,47.82608696,9.099181074,0,0,89.2219843,5.9,No,16.4556962,12.4,268.9,0,0,11.3,0,8.2,0,0,15.28776978,89.6459,37825,68.23529412,0,2231,23.9802779,20.34961901,19,0.851636038,58,2.599731062,47,2.10667862,1,0.044822949,1631,73.10623039,488,21.87359928,242,11.60671463,49.79829673,2398,100,2019
48111,Texas,Dallam,7755.119049,20.76286574,7.42913001,16.24958384,32.1,6.8,21.8,92.30195435,19.63458624,0,519.6,73.65939894,25.9949859,70.86168,27.74695,27.74695,5974,98.3,37.35,2.120315582,16.3,90048,28265,18.97644928,24.09297052,46,640.5347072,73.08092307,6,Yes,14.41241685,14.1,410.4,0,0,8.7,147.6,12.5,0,30.34041951,16.48020654,138.73474,47838,63.86363636,0,7208,31.92286349,11.2236404,111,1.539955605,161,2.233629301,77,1.068257492,14,0.194228635,3358,46.58712542,3537,49.07047725,884,13.52923171,47.94672586,1578,23.54169775,2019
48113,Texas,Dallas,6835.799747,19.47684227,8.499217908,14.56634984,29,6.9,23.2,96.16382315,17.38475702,33.28278999,478.4,42.36155788,21.6202084,68.07809,82.11912,137.53997,4756,83.6,56.92310493,3.83437549,22.1,109787,23650,39.17013695,7.289365682,12252,479.5813879,53.98774123,10,Yes,21.9612382,41.7,343.8,57.76300882,6.629861839,8.6,798.4,17.6,12.22484892,10.54762317,10.81766151,93.92135,56732,72.77698116,7.6,2618148,26.4373137,10.4854271,590328,22.54754124,28702,1.096271105,170981,6.530608659,2920,0.111529218,1053358,40.23294329,764217,29.18922078,274261,11.63306891,50.68147408,16300,0.688304192,2019
48115,Texas,Dawson,8869.732891,23.36838957,9.483423285,15.89565273,29.9,7.5,25.3,68.30767006,18.4962366,10,303.3,70.35714286,21.78713833,30.50873,46.82744,0,4186,96.1,40.66771819,4.875429553,30.7,91758,17214,32.29833547,18.30523988,59,433.7597412,64.53936902,7.3,Yes,7.80141844,18.6,440.2,0,0,10.2,113.2,11,0,13.82728656,12.45337159,46.82744,42127,75.54144884,0,12813,26.16093031,14.85990791,679,5.299305393,152,1.186295169,138,1.07703114,17,0.132677749,7358,57.42605167,4528,35.33910872,643,5.273517592,45.4694451,2254,16.29436854,2019
48117,Texas,Deaf Smith,7194.472707,24.23210308,7.747368421,14.9895168,29.2,8.6,22,80.817675,17.54133717,15.38461539,437.9,81.88976378,23.97517055,10.62135,31.8539,10.61797,4273,89.5,47.98973482,3.057920614,26.7,93173,23823,32.31830417,11.6834838,59,310.1182654,60.00631645,7,No,14.60855529,8.9,388.3,0,0,9.1,82.9,7.4,0,23.14382769,13.05277002,90.25271,42698,80.36295952,0,18836,31.64153748,12.38054789,175,0.92907199,328,1.741346358,108,0.573370142,16,0.084943725,13762,73.06222128,4657,24.72393289,1686,9.784122563,50.18050542,3431,17.71112947,2019
48119,Texas,Delta,11327.74861,17.26600512,7.045454546,16.70211019,31.5,6.8,27.5,69.33664691,17.00461966,50,306.7,45.08566276,18.24240928,19.17546,0,37.75009,5115,94.4,54.08450704,3.257953239,27.7,85739,19570,34.73053892,15.34036433,1,19.09490166,91.58208044,9.8,No,16.83937824,50.8,522.8,0,0,12.4,0,20.4,0,40.81965875,11.78423237,56.62514,41644,63.14655172,0,5298,23.66930917,20.46055115,327,6.17214043,129,2.434881087,38,0.717251793,3,0.056625142,401,7.568893922,4292,81.01170253,7,0.144389439,50.05662514,5231,100,2019
48121,Texas,Denton,4405.452016,11.74704037,7.463677262,14.25643594,24.3,7.6,17.9,93.87320521,21.22418811,23.4741784,289.3,16.39670239,11.59249547,63.75747,54.41217,104.28003,5370,94.4,76.33571791,3.297164542,7.8,150215,36370,22.72800402,5.966409487,1321,170.0334403,35.38903872,10.9,No,14.13468079,47.3,233.3,36.61140556,4.255319149,8.3,181.3,15,8.25422348,7.039231354,6.188576928,55.24928,86462,32.27448649,1.4,836210,25.12108203,9.840351108,81629,9.761782327,7110,0.850264886,75407,9.017710862,891,0.106552182,162605,19.44547422,495631,59.27111611,27225,3.730576338,50.79728776,45759,6.905830544,2019
48123,Texas,DeWitt,8153.236628,19.41375435,8.035714286,15.32966248,29.4,7.3,26.7,61.78036523,17.31512271,20.68965517,610.7,51.33819951,16.9150962,52.71987,24.72066,9.88826,5975,93.4,44.01036476,4.443980805,27.4,109885,18137,37.00392499,14.85741673,112,537.7505702,62.09071065,9.6,Yes,13.101983,33.3,425.3,0,0,11.8,69,14.9,0,19.47216524,9.659669859,64.27371,47657,64.82467821,0,20226,22.55512706,19.51448631,1736,8.583011965,186,0.919608425,77,0.380698111,7,0.034608919,7143,35.31592999,11070,54.73153367,193,1.010471204,47.37466627,9973,49.62432204,2019
48125,Texas,Dickens,6886.860442,20.43379776,13.79310345,16.39344511,27.8,7.3,23.8,37.23404255,17.45939535,16.66666667,0,63.03724928,23.96870555,45.78755,0,45.26935,4978,94.7,48.36488812,4.692082111,28.8,84000,14679,24.43064182,32.05128205,7,316.527244,108.0302485,7.1,No,10.79545455,26.1,406.6,0,0,10.4,0,16.1,0,0,16.2037037,45.26935,38702,63.96866841,0,2209,18.92258941,22.45359891,105,4.753282028,50,2.263467632,29,1.312811227,2,0.090538705,653,29.56088728,1387,62.78859212,20,0.947867299,43.63965595,2444,100,2019
48127,Texas,Dimmit,7454.379291,30.70761655,7.864238411,16.09134715,29.2,7.7,24,67.64705882,15.04186136,13.88888889,919.9,60.68601583,18.24413976,64.85084,28.79631,28.79631,5547,82.9,41.58776402,5.092592593,42.6,72062,13996,48.3890764,8.337965536,9.5,84.99217177,66.44763557,8.1,No,19.74789916,13,377.2,107.7420348,0,9.6,58.3,7.8,0,25.41568014,8.685162847,28.79631,35696,75.86985992,0,10418,29.74659244,16.09713957,114,1.094259935,78,0.748704166,74,0.71030908,2,0.019197543,9112,87.46400461,1094,10.50105587,669,6.846791526,51.20944519,3946,39.47579032,2019
48129,Texas,Donley,11044.165,15.68462285,9.090909091,14.65854956,28.4,7,23.6,63.50285559,18.31611614,11.11111111,343,36.83737646,22.15791649,29.36858,30.20236,0,4375,93.3,59.77198697,3.649635037,32.8,93529,19227,38.24817518,26.43171806,11,316.3646822,92.59259259,7,No,11.83206107,28,555.6,0,0,11.9,0,17.7,0,0,14.70180305,151.01178,41867,59.63149079,0,3311,20.26578073,24.10147992,166,5.01359106,28,0.845665962,21,0.634249472,2,0.060404712,372,11.23527635,2677,80.85170643,22,0.674432863,50.70975536,3677,100,2019
48131,Texas,Duval,13412.21361,32.21543442,9.206081081,16.52438051,26.8,7.1,24.4,57.74062129,14.60827739,8.333333333,1545.5,63.37535014,18.70405971,0,0,8.87075,6426,86,41.54657294,7.661877993,40.1,73178,14130,51.54232425,3.500175009,59.5,611.4165339,87.31794209,8.5,Yes,21.47395172,27.1,611.6,0,0,10.4,183.3,10.1,0,26.03908342,8.87495876,44.35377,33495,77.38557021,0,11273,25.35261244,17.78586002,108,0.958041338,91,0.807238535,50,0.443537656,13,0.115319791,10096,89.55912357,980,8.693338064,558,5.240420736,48.20367249,7899,67.04294687,2019
48133,Texas,Eastland,8509.349625,17.81098012,7.594936709,16.17174684,30.5,6.6,25.6,38.35225744,17.59226253,21.62162162,231.1,37.40490279,20.7519567,32.83353,32.58921,21.72614,5717,94.3,39.77395048,4.31737137,29,66695,15504,23.43499197,15.86954143,37,213.2134728,76.68963704,8.3,Yes,10.64610866,16.7,456.8,77.0069948,0,10.5,64.9,18,0,26.4939882,12.25514817,38.02075,39620,61.00034977,0,18411,21.45999674,21.82934116,332,1.803269784,218,1.184074738,118,0.640921188,11,0.05974689,3055,16.59334094,14569,79.13204063,441,2.546189376,50.32317636,11214,60.34547705,2019
48135,Texas,Ector,9076.553885,19.06607837,9.039576506,14.84283087,33.2,8.3,30.5,71.53066433,19.52732054,35.3909465,594,70.42177894,20.92488777,59.69694,38.83198,47.10765,5093,80.8,48.53856139,4.111833683,17.9,113294,26120,34.64544826,8.128945396,1285,809.2347222,81.05322881,7.8,Yes,16.14900727,23.1,471.5,65.28142664,5.490873964,8.4,158.7,10.3,10.54885703,31.45889199,12.96288769,75.7542,54422,53.84251316,6.2,157087,30.01648768,9.852502117,6730,4.284250129,2237,1.42405164,1959,1.247079644,352,0.22407965,95164,60.58044269,51209,32.59913297,11588,8.189052054,49.3369916,12966,9.455261431,2019
48137,Texas,Edwards,0,19.83086865,8.484848485,12.84087076,29.6,8.7,26.1,4.345654346,15.96978973,40,264,53.67231638,24.5014245,0,0,0,3959,96.3,54.03422983,3.207964602,38.2,78939,16069,37.77777778,20.9314495,3,160.4278075,105.0309841,7.3,No,12.08053691,12.8,496.8,0,0,12.4,0,6.6,0,0,16.98113208,0,35164,67.91044776,0,1953,22.47823861,27.24014337,8,0.409626216,42,2.150537634,16,0.819252432,0,0,1076,55.09472606,841,43.06195597,81,4.037886341,46.69738863,2002,100,2019
48139,Texas,Ellis,6940.003498,16.66752495,7.356069444,12.97621738,35.4,7.6,25.8,65.40538734,17.78610511,32.55813954,362.4,29.69191667,17.2598789,40.35632,31.67838,61.62884,4985,92.2,60.41942501,3.432722766,12.4,124246,31229,22.74012258,9.673647915,229.5,141.7830688,51.64156854,10.5,Yes,14.40508974,46.1,347.3,51.38746146,5.879135904,11.3,175.1,14.2,9.4908364,13.7439859,10.6132475,44.9257,71512,47.46527685,4.2,173620,26.85865684,12.62008985,17821,10.26437046,1485,0.855316208,1339,0.771224513,248,0.142840687,45711,26.328188,105643,60.84725262,6939,4.531473464,50.68770879,47838,31.97513535,2019
48141,Texas,El Paso,5889.777805,28.49762541,8.780143663,15.39111835,29.5,8.3,20.9,81.2788907,18.42740878,30.88685015,364.8,48.41993172,21.15915925,49.05015,44.3831,83.64965,4324,85.7,63.68076663,4.605432571,29.6,86539,18007,36.74959322,4.809539836,3055.5,364.0893833,44.95672705,9.5,Yes,18.61060822,29.7,307.7,42.0380294,4.680994949,10.4,303.8,8.5,9.427503887,11.24789081,8.710461882,68.06202,44120,74.19079062,2.9,840410,27.49883985,11.95321331,25548,3.039944789,8740,1.039968587,11279,1.342083031,1852,0.22036863,695938,82.80934306,99041,11.78484311,117291,15.2504424,50.83126093,17409,2.174366481,2019
48143,Texas,Erath,6923.797693,19.90874232,6.971294669,17.32096809,27.3,5.8,23.3,61.50435471,20.55794956,18.18181818,603.1,20.26941162,21.76685445,60.01104,52.41964,85.7776,5757,58.9,63.68696427,3.414942194,19.3,95599,16511,27.87850247,12.00220841,62,151.0647629,62.08599154,8.8,Yes,22.20315717,19.2,349.8,79.08843258,6.389776358,8.8,37,19.1,0,18.43043574,13.89013958,28.59253,48230,53.13086504,0,41969,20.46748791,13.98413114,706,1.682194,554,1.320021921,324,0.77199838,36,0.085777598,8966,21.36338726,31304,74.58838667,1266,3.278688525,50.89947342,17551,46.32092901,2019
48145,Texas,Falls,7710.253522,22.06715608,9.153005465,18.3219099,32.2,6.4,28,44.68823464,16.1353913,27.5862069,525,58.71670702,19.67279501,11.57876,22.93973,11.46986,8983,87.3,40.83944037,4.198530514,32.9,75093,13157,34.92448759,13.89451746,24.5,161.9567014,62.54777955,10,Yes,14.39114391,47.1,435.5,0,0,12.1,372.2,20.8,0,17.22893148,11.36903192,34.40959,35988,80.59633028,0,17437,21.505993,17.73814303,4067,23.32396628,191,1.09537191,93,0.533348627,36,0.206457533,4069,23.33543614,8922,51.16705855,459,2.825310846,52.41153868,12034,67.35699093,2019
48147,Texas,Fannin,10910.68056,17.02340475,7.010135135,16.20862324,30.6,6.3,26,39.30119416,18.71727708,22.91666667,240.4,35.75813382,21.10685194,20.56948,23.22476,110.3176,6285,96.7,51.89142717,3.325594529,18,94810,20739,27.96669959,13.81093709,45,144.6922075,91.40174902,10,No,15.11482255,44.3,530,105.2483862,0,10.7,230,17.9,9.787608887,33.28137507,12.54402601,40.64333,50598,57.77859507,4.2,34446,21.22162225,18.67851129,2250,6.531963073,453,1.315101899,258,0.748998432,27,0.078383557,3806,11.04917842,27203,78.9728851,701,2.186047962,47.07948673,23920,70.52926434,2019
48149,Texas,Fayette,6732.782343,16.10692653,6.220379147,13.42447606,27.3,7.5,23,56.93980614,17.20653078,30,386.3,26.63011553,19.28277173,35.78671,51.44033,19.78474,3372,94,46.48205128,3.160896776,16.7,104521,23894,19.53398058,20.27913635,65.5,260.831475,73.49123298,9.6,Yes,11.50627615,23.8,326.4,52.92023477,0,12.5,103.1,14.3,0,29.2076146,12.56830601,39.56948,56320,51.13989637,0,25272,20.39411206,24.75071225,1521,6.018518519,305,1.206869262,112,0.443178221,16,0.063311174,5381,21.29233935,17951,71.03118075,538,2.266599259,50.89822729,16485,67.13773723,2019
48151,Texas,Fisher,6219.423223,18.09096168,9.963099631,14.4057214,28.3,7.7,24.5,1.308505284,17.00095509,38.46153846,444.2,43.62416107,17.73265651,25.94707,25.7732,0,3358,97.6,65.63926941,3.542392567,21,86880,21814,18.63354037,25.94706798,12,313.6434919,109.1022444,7.6,No,9.60960961,30.6,322.7,0,0,11.7,0,15.3,0,40.73168925,12.35154394,103.09278,47292,54.07407407,0,3880,20.72164949,24.12371134,133,3.427835052,44,1.134020619,21,0.541237113,7,0.180412371,1100,28.35051546,2567,66.15979381,118,3.242649079,50.05154639,3974,100,2019
48153,Texas,Floyd,5670.203477,26.66504721,8.759124088,16.67352942,28.6,8.4,23.8,82.8420726,15.42264551,14.28571429,338.9,52.83505155,22.78825996,67.60183,17.07942,17.07942,6025,95.5,52.39130435,5.493689681,34,88871,19549,30.25990099,25.35068447,24,467.6539361,70.34704542,7.3,No,15.52795031,21,322.4,0,0,10.9,104.4,12,0,0,12.34866828,34.15884,41390,76.07655502,0,5855,26.88300598,18.47993168,190,3.245089667,83,1.417591802,28,0.47822374,1,0.017079419,3457,59.04355252,2122,36.24252775,248,4.451624484,49.3766012,3437,53.3198883,2019
48155,Texas,Foard,0,15.07678608,0,13.31360917,28.7,4.1,25.1,41.39221557,17.24275926,0,0,0,24.09090909,0,0,0,8165,100,63.33333333,3.361344538,30.7,88773,22094,34.16370107,33.81234151,0,0,161.8908855,7.5,Yes,3.762376238,27,543.8,0,0,12.4,0,13.4,0,0,16.31799163,81.83306,35007,72.68722467,0,1222,20.70376432,26.7594108,58,4.746317512,8,0.654664485,13,1.063829787,0,0,217,17.75777414,921,75.36824877,42,3.076923077,51.80032733,1336,100,2019
48157,Texas,Fort Bend,4382.160739,14.09225396,8.786842688,12.32528818,29.1,7.4,22,91.69711723,18.27764453,28.57142857,384.6,13.34715862,11.98523233,84.58833,53.47608,63.67445,4759,92.9,76.54584438,4.632113535,10.2,173951,41973,21.30137194,4.99165584,1737.5,245.5656844,33.82153578,11.7,No,13.93375042,58.1,216.9,33.35073192,4.159866884,9.3,234.8,14.8,5.625177756,7.175474562,6.675644657,58.83676,91661,32.54030295,3.4,764828,27.70269917,10.63036395,154470,20.19669782,4612,0.603011396,155715,20.35947952,718,0.093877316,187319,24.49165041,254034,33.21452667,36627,5.536425803,50.85927817,32405,5.53576767,2019
48159,Texas,Franklin,10057.78108,17.1985693,7.569721116,15.95601527,30.8,7.2,28.8,7.515322961,17.37081563,25,525.8,31.02836879,17.70346398,28.28321,27.86291,37.15055,4018,98.9,55.4767184,4.588572689,24.2,92815,17742,26.25871418,14.1416046,27,252.5724977,73.19132964,9.9,No,12.79342723,32.9,436.4,0,0,11.7,172.1,18,0,25.5115742,11.63663664,27.86291,44358,60.63040791,0,10767,24.04569518,21.31512956,394,3.659329433,118,1.095941302,99,0.919476177,4,0.037150553,1565,14.53515371,8490,78.85204792,264,2.632891194,50.4132999,7331,69.12776992,2019
48161,Texas,Freestone,7416.306109,17.23150982,8.678500986,16.30433888,29.9,6.6,29,27.24061365,18.00029842,19.56521739,314.9,41.21088782,20.32791441,30.57481,30.57325,15.28662,4076,94,48.93009986,6.307509647,21.4,101028,18985,34.2416797,12.73950265,30.5,154.9836124,67.10863464,10,No,12.28899392,27.5,390.9,0,0,12,370.7,19.9,0,20.35667808,11.91854234,35.66879,47616,53.23684211,0,19625,22.9910828,19.6178344,3060,15.59235669,264,1.34522293,132,0.672611465,5,0.025477707,3022,15.39872612,13142,66.9656051,564,3.04963772,48.16305733,13173,66.47658458,2019
48163,Texas,Frio,7125.829106,29.27339599,10.76923077,17.04733036,28.4,8.8,21.9,16.66957077,17.7132049,26.08695652,537.4,67.57763975,20.05249344,15.82612,25.5102,30.61224,4771,84.6,34.66989929,3.849462366,34.7,82027,14510,36.49451554,7.385524372,44.5,237.4916611,51.09372505,8.7,No,21.68925965,16.7,413.1,0,0,8.3,565.7,8.2,0,18.59787519,9.77443609,61.22449,37853,79.19753086,0,19600,23.6377551,12.13265306,589,3.005102041,200,1.020408163,491,2.505102041,6,0.030612245,15522,79.19387755,2892,14.75510204,1986,11.10427733,40.73469388,3819,22.18156473,2019
