FIPS,State,County/Borough/Parish,Year,Health_Outcomes_Rank,Yrs_Potential_Life_Lost_per_100K,Percent_Fair_Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,Healthy_Food_Access_Index,Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate_per_100K_Medicare,Graduation_Rate,Percent_Adults_with_Some_Post-secondary_Ed,Percent_Unemployed_&_Looking_for_Work,Percent_Children_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,County_Affected_by_Water_Violation,Percent_Households_with_One_or_More_Severe_Problems,Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature_Age_Adjusted_Mortality_per_100K,Child_Mortality_per_100K,Infant_Mortality_per_1K_live_births,Percent_Adults_Diagnosed_Diabetes,HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children_w/o_Health_Insurance,Other_Primary_Care_Providers_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Percent_Non-Hispanic_Black_or_African_American,Percent_American_Indian_or_Alaskan_Native,Percent_Asian,Percent_Native_Hawaiian_Other_Pacific_Islander,Percent_Hispanic,Percent_Non-Hispanic_White,Percent_Not_Proficient_in_English,Percent_Female,Percent_Rural
48029.0,Texas,Bexar,2016,81,6845.2,20.4,9.2426139343,13.3,28.2,6.9,20.6,96.315430672,18.2,39.667458432,662.25981462,51.860538582,22.335953289,71.63253,78.66947,144.51474000000002,43.88,86.868126249,62.533840143,4.648314048,26.4,100397.0,21227.0,37.571940539,6.0133912115,476.85983625,58.573941982,8.45,,18.631672419,31.8,17350.0,344.8,51.797105605,6.0912889746,12.5,344.60587309,14.0,10.532717368,10.908981759,10.509033181,68.10837,50699.0,56.830845902,6.7,1855866.0,26.173818584,11.280825232,7.227892531,1.2336558782,2.9053821774,0.2040556807,59.280357526,29.163474087,6.2477331252,50.793591779,4.5390847652
48031.0,Texas,Blanco,2016,23,6742.5,14.1,6.8389057751,13.2,30.4,7.6,24.0,59.283604839,16.3,33.333333333,197.09056781,30.303030303,28.614026718,37.30299,36.99593,0.0,30.18,96.5,57.996323529,3.6593947924,20.4,111113.0,25657.0,26.165205353,13.056047748,175.14230312,71.983330176,8.77,,15.834348356,35.7,141.0,308.9,0.0,0.0,11.6,109.52902519,15.2,0.0,28.891395867,23.339238264,9.24898,57177.0,39.737470167,0.0,10812.0,19.22863485,22.410284869,0.9341472438,1.3503514613,0.499445061,0.1017388087,18.830928598,78.237143914,3.1592457301,49.583795782,100.0
48035.0,Texas,Bosque,2016,111,9030.2,15.7,7.2058823529,14.5,30.3,6.4,30.1,18.037557654,15.5,42.105263158,215.17241379,42.424242424,27.400485615,39.2047,39.370079999999994,11.24859,46.4,91.803797468,51.738882554,5.1909892262,23.5,82443.0,19542.0,24.256807394,16.241949034,94.564436207,86.185940642,9.39,,12.926652142,44.5,317.0,431.7,0.0,0.0,12.3,65.410779696,17.9,0.0,24.50244234,18.465346535,39.370079999999994,44397.0,53.242542153,0.0,17780.0,21.822272216,23.85264342,1.7041619798,0.8773903262,0.5680539933,0.0224971879,17.109111361,79.021372328,3.0737704918,50.523059618,81.215681968
48037.0,Texas,Bowie,2016,194,9057.4,18.4,9.5613312948,17.9,32.7,5.0,30.1,49.287527683,16.2,19.78021978,547.51578134,63.646014283,19.821043056,77.01606,48.24444,82.55158999999999,53.38,94.228462838,53.864645724,6.2849127026,30.9,88188.0,17362.0,43.560520744,14.761410677,677.66238476,74.532984077,10.69,,14.784787736,14.0,1427.0,463.7,54.698488536,5.4951479013,11.6,254.12301628,23.4,6.0733807295,18.729809343,10.799451021,81.4795,41883.0,50.502582329,9.3,93275.0,23.831680515,15.4510855,24.246582686,0.9809702493,1.0538729563,0.0922004824,7.3181452694,64.840525328,0.9511461943,49.51380327,35.424836601
48039.0,Texas,Brazoria,2016,26,6208.4,15.1,8.3538157185,13.8,31.6,6.9,25.2,76.970680087,17.5,34.319526627,362.10352589,46.176940451,20.159301239,64.80096,46.13692,49.39016,61.23,92.132384597,65.492965293,5.0356294537,13.3,128188.0,29719.0,28.189499301,6.9040279553,170.30616475,53.963162316,8.85,,14.39765861,46.8,3205.0,334.7,40.850600277,5.1326430127,9.8,141.66923314,16.1,9.1629033314,15.373961345,10.840061473,35.489940000000004,73788.0,39.513123339,4.3,338124.0,26.845181058,10.871455442,12.839964037,0.7958618732,6.3373200364,0.0813311093,29.235724172,49.944103347,3.8558866115,49.32953591,22.52862699
48041.0,Texas,Brazos,2016,30,5117.1,19.8,7.1105365223,15.5,26.0,4.3,22.1,89.550477031,18.9,19.75308642,493.85792241,25.302530253,21.753019178,79.24632000000001,49.7246,76.49939,52.66,82.710540688,66.5425988,3.9095673463,24.7,89382.0,12969.0,36.083178756,8.3676241854,387.11696282,37.661504071,8.74,,29.520562849,11.1,1186.0,279.5,43.589570428,4.5600130286,8.1,194.27680607,22.7,7.3411737069,10.130768252,13.124036182,39.205940000000005,41641.0,51.396281444,2.8,209152.0,20.531479498,8.2681494798,10.806016677,0.6722383721,5.5940177479,0.1070991432,24.788670441,57.219151622,5.171956971,49.318199204,12.063576784
48043.0,Texas,Brewster,2016,50,5949.2,20.5,8.6633663366,15.3,27.6,6.8,23.6,61.351819757,15.9,37.5,418.63460713,44.505494505,23.981481481,75.3823,21.80312,98.11403,62.53,94.96875,73.149819495,4.6607099734,22.5,86792.0,18939.0,20.489622139,18.307129011,124.17952812,77.79746726,11.71,,11.084043849,11.4,100.0,280.5,0.0,0.0,13.3,0.0,14.7,0.0,0.0,13.612836439,76.31091,40179.0,40.268987342,0.0,9173.0,19.644609179,19.448381118,1.0247465388,1.7442494277,1.1773683637,0.1199171482,43.061157746,52.992477924,3.1153361585,50.114466369,34.867850953
48047.0,Texas,Brooks,2016,241,10596.2,40.3,10.973084886,19.1,29.1,7.2,29.2,41.949328534,12.1,5.2631578947,698.22650468,123.71721779,24.881436314,13.81788,13.900469999999999,0.0,121.92,82.5,31.089217296,7.5869726129,45.5,68386.0,10267.0,61.228175798,6.9089401686,301.41115221,66.408411732,8.53,,15.618661258,18.7,122.0,517.0,0.0,0.0,21.2,158.98251192,12.7,0.0,25.541278636,10.94924812,13.900469999999999,27875.0,84.145549058,0.0,7194.0,28.051153739,18.195718654,0.5143174868,0.6672226856,1.376146789,0.0417014178,89.644147901,8.2707812066,7.1546175722,50.375312761,31.759656652
48049.0,Texas,Brown,2016,174,8865.3,17.9,9.2657903174,16.5,27.5,5.5,30.6,61.30793051,16.3,20.0,319.89424983,50.376749193,22.67498735,55.630610000000004,37.18163,143.41486999999998,78.77,94.07424594,46.879738715,5.1123595506,27.4,78216.0,17606.0,30.519329297,16.954091499,369.69215354,62.148767295,9.47,,10.714285714,13.0,631.0,453.3,50.352467271,10.258004352,11.7,145.42235711,18.4,15.897268319,14.273747948,11.487383798,69.0516,41316.0,47.168692559,4.0,37653.0,22.87201551,19.273364672,3.4153985074,0.8365867262,0.560380315,0.0743632645,20.943882294,73.181419807,1.5010381011,50.405014209,40.40046187
48051.0,Texas,Burleson,2016,73,7875.4,16.0,7.5812274368,14.4,30.3,6.7,30.3,43.166346657,16.4,35.714285714,358.56804118,50.329380764,27.887323944,34.946709999999996,5.79609,11.59219,70.05,91.365853659,39.761769711,4.6854942234,25.4,89202.0,19588.0,33.895744145,13.978682509,174.17934731,86.072533557,8.74,,13.899920572,44.4,271.0,422.1,0.0,0.0,12.0,124.88725456,17.8,0.0,29.171285454,18.716315532,17.388279999999998,48140.0,50.898836799,0.0,17253.0,22.685909697,19.190865357,12.57752275,1.0548890048,0.3419695125,0.0463687475,20.118240306,65.414710485,2.7901509527,50.281110532,76.65677547
48053.0,Texas,Burnet,2016,51,7421.2,15.6,7.0321811681,15.2,31.0,6.1,27.0,73.281871345,16.3,27.941176471,276.19222979,46.543681086,27.164054834,45.63814,53.40097,48.95089,56.79,93.877192982,48.201957754,4.2318733216,23.9,93547.0,22209.0,35.630269595,13.235059215,166.71404316,85.747790256,8.99,,15.285285285,35.2,553.0,333.3,71.508836449,6.7587422862,11.5,119.65300628,16.9,9.0761946541,26.644285467,16.860407352,31.15057,53203.0,48.835927814,5.6,44943.0,21.600694213,21.137885766,2.1493892264,1.1258705471,0.6296864918,0.0600760964,21.861023964,73.817947178,4.2636219107,51.066906971,55.67251462
48055.0,Texas,Caldwell,2016,78,5996.7,22.9,8.9395267309,16.6,28.4,6.9,26.9,50.262701623,16.3,44.897959184,549.90447669,53.472936337,25.533217051,33.13622,32.65511,55.262499999999996,97.71,94.084883721,45.596063071,5.1047120419,23.7,87696.0,21101.0,34.533463077,9.6859706362,317.37544308,65.001586039,8.58,,17.998281787,54.9,389.0,326.7,30.040554749,0.0,12.6,203.29653145,15.6,0.0,21.732613909,14.223368379,37.678979999999996,47227.0,60.014781966,3.7,39810.0,24.217533283,13.280582768,6.19191158,1.4518965084,0.9947249435,0.0552624969,49.781461944,41.974378297,4.7551104404,49.560411957,42.292334367
48057.0,Texas,Calhoun,2016,85,7744.1,19.5,7.9265345578,14.7,30.0,6.9,26.0,47.612366119,16.5,35.0,333.19450229,70.479704797,23.945361786,55.03073,22.938940000000002,9.17557,95.06,97.0,53.927813163,4.8327472726,25.5,96581.0,21696.0,29.180448365,12.381913235,545.06865614,69.685763663,8.77,,14.952076677,22.8,271.0,373.4,0.0,0.0,12.4,79.374078694,14.4,0.0,30.740238304,13.50409479,36.7023,46705.0,54.579614843,0.0,21797.0,25.186952333,16.034316649,2.5370463825,0.78451163,4.8171766757,0.059641235,47.924026242,43.762903152,4.6298144083,48.979217323,44.731303494
48059.0,Texas,Callahan,2016,112,8006.1,14.8,9.3291404612,14.9,29.4,6.7,28.2,33.143827525,16.9,20.689655172,184.95228231,36.54822335,24.538234208,14.78743,7.40028,7.40028,50.62,91.405228758,56.052269601,4.3697478992,22.6,86815.0,17637.0,22.092646582,18.484288355,97.347286444,73.910922556,9.59,,12.741312741,23.9,225.0,432.2,0.0,0.0,11.1,122.76394248,17.6,0.0,24.328069303,16.6772554,44.40169,40796.0,42.733990148,0.0,13513.0,22.245245319,20.054762081,1.3468511803,0.7622289647,0.6438244653,0.0518019685,9.4279582624,86.664693258,1.068594327,50.73632798,72.179562906
48061.0,Texas,Cameron,2016,127,5988.6,34.1,7.8114736151,17.9,31.8,6.4,22.0,74.381123529,13.4,34.730538922,430.02524323,73.098613776,35.18824311,48.169560000000004,28.30691,37.82184,58.96,88.878969204,45.458829413,8.2734349369,47.0,73219.0,13104.0,39.438039154,5.4160795253,293.31844587,29.510893464,8.71,,25.042793564,21.1,3435.0,301.5,51.534212578,5.652135152,16.7,201.83157438,14.0,2.7130004588,8.9664411524,14.006127726,37.82184,32215.0,85.863854556,2.2,420392.0,31.604787912,12.419360977,0.4167538868,0.5989647757,0.8054387334,0.0649393899,88.685560144,9.9333479229,18.121626047,51.727673219,8.4208064596
48063.0,Texas,Camp,2016,203,10586.7,19.4,7.4845679012,17.1,32.2,5.9,28.4,47.181678897,15.4,21.052631579,610.49080247,75.681130172,28.725786041,56.39249,39.61651,31.69321,72.51,97.5,37.61593954,6.0259344012,35.5,75000.0,18326.0,32.572298326,14.500926448,236.35011685,87.049037625,10.3,,17.701149425,26.9,231.0,532.0,83.963056255,0.0,12.9,128.06620037,21.2,0.0,39.252811194,16.304023845,47.53981,37801.0,70.03968254,0.0,12621.0,26.12312812,17.29656921,16.353696221,1.0537992235,0.9191030822,0.1663893511,23.437128595,57.301323192,6.4649599172,51.612392045,61.478912991
48065.0,Texas,Carson,2016,11,6026.8,11.8,7.1759259259,13.2,29.4,6.8,30.7,50.210287933,18.9,0.0,129.93340913,33.852403521,19.577039275,0.0,16.63063,16.63063,48.02,0.0,63.440860215,3.3447952485,11.5,97556.0,27679.0,21.809895833,26.622296173,159.17652677,103.80173868,10.02,,7.9229122056,27.6,78.0,354.0,0.0,0.0,9.6,99.068753715,14.5,0.0,39.126332021,13.731722823,83.15317,58425.0,24.558710668,0.0,6013.0,25.228671212,17.112922002,0.8647929486,1.3803425911,0.4989190088,0.0665225345,10.044902711,85.997006486,0.173370319,50.324297356,95.195729537
48067.0,Texas,Cass,2016,177,9355.2,17.1,8.7987143431,17.1,30.7,5.5,27.4,41.370141807,15.4,26.666666667,394.483856,56.54531371,21.017773307,29.672610000000002,29.74125,13.218330000000002,74.3,94.898568019,45.762458967,7.6116755362,30.2,75474.0,15716.0,43.078724027,17.803567307,283.92466243,93.720712277,10.65,,10.988074957,38.2,538.0,458.2,57.935329688,0.0,13.0,126.0785627,24.2,0.0,29.730023076,11.953763744,33.04583,39256.0,52.072263549,7.8,30261.0,22.467862926,21.235253296,16.952513136,0.7071808599,0.4163775156,0.0231320842,4.3124814117,76.454842867,0.2587050762,51.624202769,74.011948529
48069.0,Texas,Castro,2016,72,6358.8,25.9,7.1800208117,16.6,30.3,7.7,26.5,38.898536343,14.9,33.333333333,404.21362077,82.455336693,37.019300537,12.453299999999999,12.85182,12.85182,48.15,94.571428571,27.354765933,4.0330920372,28.8,80173.0,21880.0,28.909382518,14.943960149,105.98402087,59.659938351,9.39,,16.76300578,20.4,85.0,351.7,0.0,0.0,14.4,0.0,13.9,0.0,30.508048741,24.445309459,25.70364,42966.0,71.682940839,0.0,7781.0,30.445958103,14.0084822,1.9663282354,1.6321809536,0.5269245598,0.0128518185,62.716874438,34.121578203,12.667395463,49.029687701,45.757876457
48071.0,Texas,Chambers,2016,52,7642.2,14.2,8.1373762376,14.5,31.4,7.3,27.3,66.346592204,19.7,20.967741935,118.7976572,35.597291985,19.616768677,10.866019999999999,2.6215800000000002,15.72945,86.89,97.814377682,56.939501779,5.6844352075,11.9,133098.0,27436.0,20.437812899,7.0629142671,238.28657933,86.010141326,9.21,,10.913705584,45.3,421.0,383.5,47.089147191,0.0,9.1,58.48757999,15.8,14.394573246,27.474929127,12.766761095,41.945209999999996,77281.0,29.580233048,6.5,38145.0,27.72316162,10.77467558,8.3602044829,1.0748459824,1.3107877835,0.0865119937,21.323895661,67.754620527,3.6262121657,49.720802202,45.720310007
48073.0,Texas,Cherokee,2016,179,9271.9,20.4,7.6136363636,18.3,30.9,5.6,32.6,47.241616678,15.9,28.378378378,427.68425575,72.067675289,29.002360542,23.58583,31.43295,74.65326,71.42,94.823129252,43.877719183,5.8424548601,29.2,80559.0,17250.0,37.327260094,10.417076143,455.96056557,80.15213189,9.32,,15.13748191,30.9,732.0,433.8,79.521357164,7.0368961582,12.7,235.52030762,21.2,10.458473324,31.059320479,16.499740337,19.645590000000002,38465.0,60.298363811,3.3,50902.0,25.619818475,16.083847393,14.366822522,1.5853993949,0.5952614828,0.0412557463,22.04039134,61.363011277,5.0362440998,48.937173392,63.048480677
48075.0,Texas,Childress,2016,131,7708.4,18.1,10.291595197,16.3,29.9,5.3,30.0,73.384462434,19.2,20.0,298.76227059,93.725793958,20.980091884,112.75546,56.42545,14.106359999999999,55.96,87.5,48.863636364,3.6564332528,28.1,99126.0,18477.0,34.364925854,19.732205779,365.87081946,90.963358822,9.66,,15.843621399,10.6,88.0,425.4,0.0,0.0,10.0,0.0,17.5,0.0,22.244691608,12.117177097,70.53181,39025.0,48.679577465,0.0,7089.0,20.947947524,15.263083651,9.6769643109,0.6771053745,0.8181689942,0.0282127239,29.51050924,58.470870363,0.9515313708,40.950768797,33.148700469
48077.0,Texas,Clay,2016,54,7877.3,13.1,7.6704545455,14.3,30.8,6.5,31.8,43.638392857,17.3,25.0,189.84337921,37.484885127,21.817746378,28.645089999999996,0.0,9.6432,78.05,91.6875,56.563795486,4.5605145196,17.9,93032.0,22895.0,17.883055911,12.412871193,55.194406967,93.785755819,9.86,,10.304449649,34.9,169.0,399.6,0.0,0.0,10.7,89.365504915,16.7,0.0,19.944951933,16.337673247,9.6432,50993.0,34.165651644,0.0,10370.0,21.610414658,20.327868852,0.781099325,1.4754098361,0.2507232401,0.0096432015,5.400192864,90.867888139,0.8304152076,49.797492768,74.600074405
48079.0,Texas,Cochran,2016,183,8226.6,25.6,8.7071240106,16.9,29.5,7.3,29.3,1.5350175887,15.5,40.0,295.46946815,69.207622869,33.531510107,33.156499999999994,0.0,34.07155,84.61,0.0,32.850940666,5.1372273047,29.8,76333.0,16419.0,25.210084034,23.209549072,84.423807514,71.502860114,9.18,,13.551401869,19.9,42.0,424.5,0.0,0.0,14.3,0.0,12.8,0.0,0.0,20.804597701,34.07155,39870.0,65.11627907,0.0,2935.0,28.313458262,14.855195911,4.2248722317,2.4872231687,0.3066439523,0.2385008518,57.001703578,37.30834753,11.50410861,50.494037479,100.0
48081.0,Texas,Coke,2016,37,7190.6,14.9,6.976744186,13.0,29.0,3.6,29.9,33.253012048,15.8,42.857142857,557.10306407,30.844155844,26.157112527,0.0,0.0,0.0,51.53,0.0,67.622259696,4.2033898305,21.8,76448.0,16826.0,27.877697842,21.806853583,19.87281399,97.70395701,9.84,,7.0921985816,41.4,52.0,367.6,0.0,0.0,12.5,0.0,17.0,0.0,0.0,18.345864662,0.0,41593.0,36.61971831,0.0,3254.0,19.668100799,26.889981561,0.7682851875,2.0897357099,0.2765826675,0.0307314075,21.112476951,75.783650891,1.1734855693,51.290719115,100.0
48083.0,Texas,Coleman,2016,165,7553.7,18.1,10.917030568,16.4,29.7,5.7,30.4,39.021922428,15.1,25.0,207.49279539,76.745527986,26.423446802,46.821960000000004,23.724790000000002,11.8624,94.56,0.0,52.237851662,5.9767222397,35.6,73864.0,17130.0,43.713834824,22.240430762,152.58084924,61.72416158,9.56,,14.387464387,24.4,147.0,402.6,0.0,0.0,13.6,0.0,21.2,0.0,34.193044158,13.607924922,47.449580000000005,37497.0,54.475899005,0.0,8430.0,21.933570581,23.416370107,2.5860023725,1.3404507711,0.462633452,0.0118623962,17.674970344,77.497034401,1.831366765,49.833926453,51.545812254
48085.0,Texas,Collin,2016,1,3995.9,10.7,7.8325835476,11.7,25.0,7.3,20.1,95.158377229,20.3,36.966824645,290.54373013,18.952904403,16.173318959,90.78381,62.920719999999996,82.35046,52.21,96.5976,80.008530199,4.5121025376,9.0,153994.0,37912.0,20.088987668,6.2823329566,170.31561391,35.483426499,9.97,,13.408709478,44.7,4842.0,209.2,34.380399051,4.6174582627,8.0,163.85683645,16.7,7.6126526949,6.7207084281,11.442344853,45.75025,86634.0,20.457250872,1.6,885241.0,27.173730092,9.7200649315,9.167108166,0.7019557386,12.892986204,0.0898060528,15.096228033,60.386380658,4.0100903769,50.907041133,5.2427266371
48087.0,Texas,Collingsworth,2016,221,11377.2,20.6,7.1022727273,16.5,30.1,7.4,28.9,82.499182205,15.7,20.0,230.56653491,60.3085554,35.705859221,32.26847,0.0,0.0,93.59,0.0,43.537414966,4.137392662,29.9,83293.0,18538.0,28.855721393,25.814778961,10.734220696,156.59663317,9.77,,14.225941423,20.2,46.0,484.1,0.0,0.0,12.8,0.0,16.0,0.0,0.0,25.027322404,66.29102,38655.0,55.687606112,0.0,3017.0,28.306264501,17.533974147,4.6735167385,2.5190586676,0.5303281405,0.0,32.449453099,59.761352337,9.0295058656,51.143520053,100.0
48089.0,Texas,Colorado,2016,140,9272.7,18.4,7.5390414647,15.3,30.5,6.8,28.3,48.031043403,15.2,19.14893617,275.41553923,49.156425745,26.263241203,72.28219,28.95893,14.47946,72.13,94.636524823,47.263081746,4.4164037855,25.1,88781.0,19804.0,31.639818257,17.34772552,217.9578299,82.754373472,8.61,,13.167701863,26.9,311.0,415.1,92.692723621,0.0,13.3,138.72030518,16.8,0.0,20.634440256,16.887284396,24.132440000000003,46484.0,54.600345026,9.0,20719.0,22.86789903,20.676673585,12.500603311,0.9604710652,0.7770645301,0.0868767798,28.283218302,57.67652879,3.2351890595,49.852792123,62.613777906
48091.0,Texas,Comal,2016,25,6439.5,14.1,7.5695896138,12.8,28.5,7.3,23.1,85.444169924,19.0,35.483870968,344.45376976,38.670867946,20.396827846,71.74207,66.29263,100.24738,39.25,93.602550478,67.0856664,4.529805817,13.8,125232.0,28322.0,23.5,10.297096556,281.7950767,66.827600871,8.56,,13.512527366,46.8,1275.0,301.2,33.24436508,5.3625293263,10.4,105.07480077,14.9,8.9746969637,15.345047157,13.616527064,45.27301,64533.0,28.998442302,4.2,123694.0,23.067408282,17.405856388,1.9410804081,0.8351253901,1.0420877326,0.0848868983,26.580108979,68.992837163,2.3879668429,50.742962472,46.145549082
48093.0,Texas,Comanche,2016,104,8247.2,19.6,6.7712634187,16.1,31.0,6.6,29.4,16.344640046,15.1,20.0,254.2680712,63.910969793,32.041244988,51.38369,29.520300000000002,51.660520000000005,71.31,93.263358779,51.32019338,4.8263579697,31.5,73887.0,16057.0,22.2566646,13.947001395,226.7305921,60.724354804,9.47,,16.997167139,30.8,198.0,377.7,0.0,0.0,13.5,69.91784653,17.9,0.0,29.9667266,20.098491844,36.900369999999995,38280.0,54.402515723,0.0,13550.0,23.136531365,22.944649446,0.4944649446,1.1808118081,0.332103321,0.036900369,27.269372694,70.634686347,4.661642452,50.937269373,71.461285244
48095.0,Texas,Concho,2016,8,4474.1,18.8,7.6530612245,13.9,31.2,7.4,28.4,14.338145339,19.9,14.285714286,124.6882793,64.676616915,26.473799127,0.0,24.691360000000003,0.0,95.17,0.0,27.867790019,3.0217849613,26.6,88580.0,21385.0,24.863883848,7.4202325006,144.85755674,0.0,9.71,,11.413043478,27.5,48.0,320.1,0.0,0.0,11.2,248.20739106,12.2,0.0,0.0,18.264014467,49.382720000000006,40837.0,45.643153527,0.0,4050.0,12.888888889,15.679012346,1.6296296296,0.6172839506,0.3950617284,0.1481481481,56.296296296,40.740740741,19.959318586,30.098765432,100.0
48097.0,Texas,Cooke,2016,84,8481.6,15.3,7.3513800425,15.0,30.2,7.0,25.8,51.913520826,17.7,31.914893617,305.00413565,54.089422028,25.352607059,25.99631,43.85852,54.17817,55.63,96.495901639,51.71491687,3.8413280571,22.8,99401.0,21331.0,26.17868676,11.698338836,215.9377683,81.080659664,9.97,,17.149758454,30.9,541.0,397.5,72.274850933,6.755001299,10.6,68.831737689,17.5,19.841954519,19.339770006,15.890985325,54.17817,57378.0,48.51806113,5.8,38761.0,24.184102577,17.437630608,2.8946621604,1.3570341322,1.0603441604,0.051598256,17.019684735,76.757565594,3.3035367276,50.442455045,59.03426386
48099.0,Texas,Coryell,2016,39,6294.8,16.2,8.0033936652,16.6,31.8,5.2,23.0,72.771528625,19.8,33.333333333,438.94291153,44.342699448,20.260553977,26.24948,25.14491,35.73225,67.57,93.882195448,57.909302969,5.9974697557,21.6,91722.0,25642.0,27.800560112,7.3498530029,209.98539232,48.948398914,9.19,,10.725629123,26.3,630.0,339.9,52.453097172,6.5592471125,8.2,203.36777028,21.7,6.1139375942,12.692567081,11.361825065,31.762,47018.0,39.140465362,3.4,75562.0,24.825970726,8.98335142,16.213175935,1.1699002144,2.225986607,0.8311055822,17.868770017,59.418755459,1.7352066163,50.352028798,19.423515679
48101.0,Texas,Cottle,2016,136,0.0,20.0,0.0,15.4,30.0,6.4,29.3,82.990033223,14.2,33.333333333,269.17900404,70.0,34.885844749,0.0,0.0,0.0,48.52,0.0,67.768595041,5.6971514243,31.7,64121.0,14476.0,33.542319749,13.774104683,0.0,0.0,9.59,,7.6388888889,25.1,30.0,522.6,0.0,0.0,14.4,0.0,19.4,0.0,0.0,24.924012158,0.0,32722.0,56.363636364,0.0,1415.0,21.83745583,24.522968198,9.964664311,0.4946996466,0.1413427562,0.0706713781,24.310954064,64.522968198,1.9917582418,52.296819788,100.0
48103.0,Texas,Crane,2016,147,8356.8,18.0,10.99796334,13.0,29.1,8.4,25.7,92.068571429,18.6,66.666666667,372.64357738,58.914728682,24.549603651,20.95118,20.20202,0.0,107.29,97.5,40.821458508,3.885381253,11.6,95630.0,23192.0,26.57856094,10.475591871,135.42999022,53.50931954,11.0,,15.806451613,31.6,50.0,373.3,0.0,0.0,10.5,0.0,11.0,0.0,0.0,16.274238227,20.20202,61098.0,26.890756303,0.0,4950.0,29.97979798,11.292929293,2.3434343434,1.5555555556,0.7474747475,0.1212121212,61.858585859,34.080808081,12.053042861,50.242424242,10.697142857
48105.0,Texas,Crockett,2016,118,9285.8,18.9,7.7625570776,12.5,31.0,8.4,28.6,0.0,17.3,13.043478261,347.31498798,92.292089249,26.536312849,26.267400000000002,26.232950000000002,0.0,51.91,0.0,45.895153314,3.8223140496,19.4,96420.0,23882.0,21.021021021,21.013921723,0.0,80.081148898,10.58,,13.725490196,16.8,49.0,392.0,0.0,0.0,12.6,0.0,10.6,0.0,0.0,16.539923954,52.465900000000005,49614.0,39.325842697,0.0,3812.0,25.577124869,15.083945435,0.5771248688,1.9150052466,0.7082896118,0.0786988458,64.008394544,33.840503673,9.4144661309,50.341028332,22.748050551
48107.0,Texas,Crosby,2016,92,5962.2,24.6,9.3802345059,16.3,29.2,7.5,27.4,62.1554712,14.7,40.0,489.71596474,94.350611532,28.758705449,33.38341,0.0,0.0,89.19,0.0,41.706539075,4.5779685265,36.8,74800.0,18121.0,30.357142857,16.691704223,141.08964619,46.166529266,9.4,,17.08428246,32.2,70.0,329.3,0.0,0.0,14.8,0.0,15.6,0.0,0.0,16.222479722,50.85608,36627.0,72.56916996,0.0,5899.0,26.784200712,18.90150873,3.8481098491,1.1527377522,0.0847601288,0.0678081031,54.009154094,41.091710459,6.0057368232,50.652652992,100.0
48109.0,Texas,Culberson,2016,208,0.0,31.1,9.0517241379,18.0,30.8,8.4,28.5,92.618849041,13.6,14.285714286,480.34934498,80.303030303,31.542917325,0.0,0.0,0.0,98.64,0.0,28.487229862,4.1338582677,37.2,56227.0,10766.0,18.853974122,13.175230567,123.88162423,0.0,10.76,,16.374269006,11.4,29.0,374.2,0.0,0.0,17.5,0.0,10.6,0.0,0.0,18.474576271,88.26125,33637.0,66.666666667,0.0,2266.0,25.06619594,16.769638129,1.0150044131,3.1332744925,1.7210944395,0.0441306267,73.47749338,21.270962048,10.330578512,51.235657546,100.0
48111.0,Texas,Dallam,2016,192,9953.7,20.0,8.0168776371,16.5,32.0,6.2,26.0,51.365060421,18.3,9.0909090909,343.05317324,102.39117106,33.703819662,70.85164,28.030829999999998,14.015419999999999,52.38,86.515748031,50.196739741,3.0136268344,18.9,82350.0,22424.0,33.719314497,24.089556469,311.95164749,64.34065452,11.17,,12.393162393,11.0,89.0,456.4,0.0,0.0,10.6,111.94029851,15.1,0.0,23.386839588,21.176470588,70.07708000000001,43523.0,54.452926209,0.0,7135.0,31.997196917,8.6615276804,1.6678346181,1.9481429573,0.9110021023,0.1401541696,42.873160477,52.585844429,7.7593032462,48.47932726,23.541697747
